source_path,title,domain_or_collection,document_type,current_classification,proposed_disposition,proposed_archive_path,reason,superseded_by,canonical_replacement,historical_value,referenced_by_canonical_docs,incoming_repo_links_count,link_break_risk,special_handling,confidence
docs/docs/product/reports/STOREFRONT_MANUAL_QA_CHECKLIST.md,STOREFRONT_MANUAL_QA_CHECKLIST.md,storefront_presentation,HISTORICAL,HISTORICAL,KEEP_HISTORICAL_REFERENCE,,Historical/evidence doc (HISTORICAL) not in a Phase-4 archive group; retain as historical reference (conservative default),,,HIGH,0,0,NONE,,MEDIUM
docs/docs/product/reports/STOREFRONT_SCREEN_INVENTORY.md,STOREFRONT_SCREEN_INVENTORY.md,storefront_presentation,HISTORICAL,HISTORICAL,KEEP_HISTORICAL_REFERENCE,,Historical/evidence doc (HISTORICAL) not in a Phase-4 archive group; retain as historical reference (conservative default),,,HIGH,0,0,NONE,,MEDIUM
docs/docs/product/spec/01-PROJECT-SPEC.md,01-PROJECT-SPEC.md,platform_wide,DESIGN_INTENT,DESIGN_INTENT,KEEP_CANONICAL_SUPPORT,,DESIGN_INTENT doc supporting current architecture; retain as canonical support,,,SUPPORTS_CURRENT,0,4,NONE,,MEDIUM
docs/docs/product/spec/02-BUILD-INSTRUCTIONS.md,02-BUILD-INSTRUCTIONS.md,platform_wide,DESIGN_INTENT,DESIGN_INTENT,KEEP_CANONICAL_SUPPORT,,DESIGN_INTENT doc supporting current architecture; retain as canonical support,,,SUPPORTS_CURRENT,0,7,NONE,,MEDIUM
docs/docs/README.md,README.md,cross_cutting,SUPPORTING,SUPPORTING,CORRECT_IN_PLACE_LATER,,"Live index/README known-stale; fix content in place in a later phase, do not archive",,docs/architecture_knowledge_system/README.md,LOW,1,1,NONE,LIVE_INDEX_FIX_LATER,MEDIUM
docs/project_status/2026-09-20-rastisi-phase5-project-status.md,2026-09-20-rastisi-phase5-project-status.md,platform_wide,HISTORICAL,HISTORICAL,KEEP_HISTORICAL_REFERENCE,,Historical/evidence doc (HISTORICAL) not in a Phase-4 archive group; retain as historical reference (conservative default),,,HIGH,0,0,NONE,,MEDIUM
docs/prototypes/README.md,README.md,cross_cutting,EVIDENCE_ONLY,EVIDENCE_ONLY,KEEP_HISTORICAL_REFERENCE,,Archive-group D_reference_material BUT referenced by 1 canonical/domain AKS doc(s); keep as historical reference to avoid breaking canonical links,,,MEDIUM,1,1,NONE,REFERENCED_BY_CANONICAL,MEDIUM
docs/qa_evidence/phase5_uiux_agent_foundation/fresh_session_runtime_acceptance.md,fresh_session_runtime_acceptance.md,cross_cutting,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/phase5_uiux_agent_foundation/fresh_session_runtime_acceptance.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/phase5_uiux_agent_foundation/frontend_design_cloud_load_diagnostic.md,frontend_design_cloud_load_diagnostic.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/phase5_uiux_agent_foundation/frontend_design_cloud_load_diagnostic.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/phase5_uiux_agent_foundation/read_only_design_review_smoke_test.md,read_only_design_review_smoke_test.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/phase5_uiux_agent_foundation/read_only_design_review_smoke_test.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/baseline.md,baseline.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/baseline.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/final_gate.md,final_gate.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/final_gate.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/recipe_fidelity.md,recipe_fidelity.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/recipe_fidelity.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/task1_red_characterization.md,task1_red_characterization.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/task1_red_characterization.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/task2_authority_service.md,task2_authority_service.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/task2_authority_service.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/task3_legacy_writer_delegation.md,task3_legacy_writer_delegation.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/task3_legacy_writer_delegation.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/task4_r4_writer_delegation.md,task4_r4_writer_delegation.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/task4_r4_writer_delegation.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/task5_ready_template_authority.md,task5_ready_template_authority.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase1/task5_ready_template_authority.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase1/task6_explicit_local_variant.md,task6_explicit_local_variant.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,KEEP_HISTORICAL_REFERENCE,,Archive-group C_audits_qa BUT referenced by 1 code/template/script reference(s); HIGH-RISK -> keep as historical reference (code paths must not be auto-changed),,,MEDIUM,0,1,NONE,CODE_REFERENCE_DO_NOT_CHANGE_AUTOMATICALLY,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/baseline.md,baseline.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/baseline.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/final_gate.md,final_gate.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/final_gate.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/lifecycle_media_inventory.md,lifecycle_media_inventory.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,KEEP_HISTORICAL_REFERENCE,,Archive-group C_audits_qa BUT referenced by 1 code/template/script reference(s); HIGH-RISK -> keep as historical reference (code paths must not be auto-changed),,,MEDIUM,0,1,NONE,CODE_REFERENCE_DO_NOT_CHANGE_AUTOMATICALLY,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/task1_red_characterization.md,task1_red_characterization.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/task1_red_characterization.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/task2_published_archived_protection.md,task2_published_archived_protection.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/task2_published_archived_protection.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/task3_revision_convergence.md,task3_revision_convergence.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/task3_revision_convergence.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/task4_publish_history_recovery.md,task4_publish_history_recovery.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/task4_publish_history_recovery.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/task5_lock_template_lifecycle.md,task5_lock_template_lifecycle.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/task5_lock_template_lifecycle.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/task6_media_reachability.md,task6_media_reachability.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/task6_media_reachability.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase2/task7_cross_entry_convergence.md,task7_cross_entry_convergence.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase2/task7_cross_entry_convergence.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/2026-09-06-141946-review.md,2026-09-06-141946-review.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/2026-09-06-141946-review.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/2026-09-06-144255-review.md,2026-09-06-144255-review.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/2026-09-06-144255-review.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/2026-09-06-180333-review.md,2026-09-06-180333-review.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/2026-09-06-180333-review.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/baseline.md,baseline.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/baseline.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/execution_ledger.md,execution_ledger.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/execution_ledger.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/final_gate.md,final_gate.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/final_gate.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/task1_red_characterization.md,task1_red_characterization.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/task1_red_characterization.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/task2_brand_contract.md,task2_brand_contract.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/task2_brand_contract.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/task3_brand_gate.md,task3_brand_gate.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/task3_brand_gate.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/task4_collection_contract.md,task4_collection_contract.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/task4_collection_contract.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/task5_collection_gate.md,task5_collection_gate.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/task5_collection_gate.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/task6_shared_contract.md,task6_shared_contract.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/task6_shared_contract.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/task7_browser_matrix.md,task7_browser_matrix.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/task7_browser_matrix.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase3/vertical_slice_inventory.md,vertical_slice_inventory.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase3/vertical_slice_inventory.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/baseline.md,baseline.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/baseline.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/browser_final/RECOVERY.txt,RECOVERY.txt,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/browser_final/RECOVERY.txt,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/execution_ledger.md,execution_ledger.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/execution_ledger.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/family_certification_matrix.md,family_certification_matrix.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/family_certification_matrix.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/final_gate.md,final_gate.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/final_gate.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/legacy_disposition.md,legacy_disposition.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/legacy_disposition.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/phase4_architecture_audit.md,phase4_architecture_audit.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/phase4_architecture_audit.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/pre_task10_r4_cutover.md,pre_task10_r4_cutover.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,KEEP_HISTORICAL_REFERENCE,,Archive-group C_audits_qa BUT referenced by 1 code/template/script reference(s); HIGH-RISK -> keep as historical reference (code paths must not be auto-changed),,,MEDIUM,0,1,NONE,CODE_REFERENCE_DO_NOT_CHANGE_AUTOMATICALLY,MEDIUM
docs/qa_evidence/storefront_appearance_convergence/phase4/task10_blocker_task8_reset_fix.md,task10_blocker_task8_reset_fix.md,storefront_presentation,QA_EVIDENCE,QA_EVIDENCE,ARCHIVE_CANDIDATE,docs/archive/qa_evidence/storefront_appearance_convergence/phase4/task10_blocker_task8_reset_fix.md,Phase-4 archive group C_audits_qa; historical/superseded report/audit/reference with no canonical dependency,,,MEDIUM,0,0,LOW,C_audits_qa,MEDIUM
